telegraph_id,title,brief,content,author,subject_names,stock_count,share_url,public_ts,fetch_ts_utc,source_name,source_url,source_mode
sina_4798754,印度 2026 财年新增风电装机容量 6.05 吉瓦，同比增长 46%。,印度 2026 财年新增风电装机容量 6.05 吉瓦，同比增长 46%。,印度 2026 财年新增风电装机容量 6.05 吉瓦，同比增长 46%。,,,0,https://wap.cj.sina.cn/pc/7x24/4798754,2026-04-06 20:03:24,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798753,加拿大至4月3日全国经济信心指数 46.9，前值49.2。,加拿大至4月3日全国经济信心指数 46.9，前值49.2。,加拿大至4月3日全国经济信心指数 46.9，前值49.2。,,,0,https://wap.cj.sina.cn/pc/7x24/4798753,2026-04-06 20:03:11,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798752,甲骨文：马克森此前曾担任施耐德电气首席财务官。,甲骨文：马克森此前曾担任施耐德电气首席财务官。,甲骨文：马克森此前曾担任施耐德电气首席财务官。,,,0,https://wap.cj.sina.cn/pc/7x24/4798752,2026-04-06 20:03:09,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798751,伊朗革命卫队称与美国和以色列有关的船只遭到袭击。,伊朗革命卫队称与美国和以色列有关的船只遭到袭击。,伊朗革命卫队称与美国和以色列有关的船只遭到袭击。,,,0,https://wap.cj.sina.cn/pc/7x24/4798751,2026-04-06 20:02:29,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798750,【8个主要产油国增产效果存疑 分析称8国增产原油或只有象征意义】石油输出国组织“欧佩克”5日发表声明说，欧佩克和非欧佩克产油国中的8个主要产油国决定，自5月起将原油日产量上调20.6万桶。此次参会国家包括沙特阿拉伯、俄罗斯、阿联酋、伊拉克、科威特、哈萨克斯坦、阿尔及利亚和阿曼。这8个主要产油国强调，在中东冲突持续的情况下，受损能源资产恢复满负荷运转耗时较长且成本高昂。维护国际海运航线安全、保障能源供应自由流通至关重要。分析认为，由于霍尔木兹海峡航运受阻，中东地区主要产油国已被迫减产，此次增产仅具有象征意义。（央视财经）,【8个主要产油国增产效果存疑 分析称8国增产原油或只有象征意义】石油输出国组织“欧佩克”5日发表声明说，欧佩克和非欧佩克产油国中的8个主要产油国决定，自5月起将原油日产量上调20.6万桶。此次参会国家包括沙特阿拉伯、俄罗斯、阿联酋、伊拉克、科威特、哈萨克斯坦、阿尔及利亚和阿曼。这8个主要产油国强调，在中东冲突持续的情况下，受损能源资产恢复满负荷运转耗时较长且成本高昂。维护国际海运航线安全、保障能源供应自由流通至关重要。分析认为，由于霍尔木兹海峡航运受阻，中东地区主要产油国已被迫减产，此次增产仅具有象征意义。（央视财经）,【8个主要产油国增产效果存疑 分析称8国增产原油或只有象征意义】石油输出国组织“欧佩克”5日发表声明说，欧佩克和非欧佩克产油国中的8个主要产油国决定，自5月起将原油日产量上调20.6万桶。此次参会国家包括沙特阿拉伯、俄罗斯、阿联酋、伊拉克、科威特、哈萨克斯坦、阿尔及利亚和阿曼。这8个主要产油国强调，在中东冲突持续的情况下，受损能源资产恢复满负荷运转耗时较长且成本高昂。维护国际海运航线安全、保障能源供应自由流通至关重要。分析认为，由于霍尔木兹海峡航运受阻，中东地区主要产油国已被迫减产，此次增产仅具有象征意义。（央视财经）,,,0,https://wap.cj.sina.cn/pc/7x24/4798750,2026-04-06 20:02:13,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798748,【俄称乌克兰多次袭击俄天然气管道】当地时间4月6日，俄罗斯总统新闻秘书佩斯科夫就塞尔维亚境内的“土耳其溪”输气管道附近发现爆炸物一事作出回应，佩斯科夫说，乌克兰过去曾实施过针对俄关键基础设施的破坏活动，本次事件极有可能也能发现乌克兰介入的痕迹。俄罗斯将采取措施保证基础设施的安全，希望匈牙利和塞尔维亚采取措施，将管道面临的威胁降至最低。匈牙利总理欧尔班4月5日表示，塞尔维亚总统武契奇通过电话告知他，在塞尔维亚境内向匈牙利输送俄罗斯天然气的“土耳其溪”管道附近发现“强力炸药”。乌克兰外交部发言人对此表示，乌克兰与在塞尔维亚“土耳其溪”天然气管道附近发现爆炸物一事“没有任何关系”。（CCTV国际时讯）,【俄称乌克兰多次袭击俄天然气管道】当地时间4月6日，俄罗斯总统新闻秘书佩斯科夫就塞尔维亚境内的“土耳其溪”输气管道附近发现爆炸物一事作出回应，佩斯科夫说，乌克兰过去曾实施过针对俄关键基础设施的破坏活动，本次事件极有可能也能发现乌克兰介入的痕迹。俄罗斯将采取措施保证基础设施的安全，希望匈牙利和塞尔维亚采取措施，将管道面临的威胁降至最低。匈牙利总理欧尔班4月5日表示，塞尔维亚总统武契奇通过电话告知他，在塞尔维亚境内向匈牙利输送俄罗斯天然气的“土耳其溪”管道附近发现“强力炸药”。乌克兰外交部发言人对此表示，乌克兰与在塞尔维亚“土耳其溪”天然气管道附近发现爆炸物一事“没有任何关系”。（CCTV国际时讯）,【俄称乌克兰多次袭击俄天然气管道】当地时间4月6日，俄罗斯总统新闻秘书佩斯科夫就塞尔维亚境内的“土耳其溪”输气管道附近发现爆炸物一事作出回应，佩斯科夫说，乌克兰过去曾实施过针对俄关键基础设施的破坏活动，本次事件极有可能也能发现乌克兰介入的痕迹。俄罗斯将采取措施保证基础设施的安全，希望匈牙利和塞尔维亚采取措施，将管道面临的威胁降至最低。匈牙利总理欧尔班4月5日表示，塞尔维亚总统武契奇通过电话告知他，在塞尔维亚境内向匈牙利输送俄罗斯天然气的“土耳其溪”管道附近发现“强力炸药”。乌克兰外交部发言人对此表示，乌克兰与在塞尔维亚“土耳其溪”天然气管道附近发现爆炸物一事“没有任何关系”。（CCTV国际时讯）,,,0,https://wap.cj.sina.cn/pc/7x24/4798748,2026-04-06 20:01:43,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798747,"据墨西哥国家统计地理研究所（INEGI）数据，墨西哥 3 月国内汽车销量从 2 月经修正后的 118,305 辆升至 131,548 辆。","据墨西哥国家统计地理研究所（INEGI）数据，墨西哥 3 月国内汽车销量从 2 月经修正后的 118,305 辆升至 131,548 辆。","据墨西哥国家统计地理研究所（INEGI）数据，墨西哥 3 月国内汽车销量从 2 月经修正后的 118,305 辆升至 131,548 辆。",,,0,https://wap.cj.sina.cn/pc/7x24/4798747,2026-04-06 20:01:00,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798746,甲骨文公司：马克森将向首席执行官克莱·马古伊克汇报工作。,甲骨文公司：马克森将向首席执行官克莱·马古伊克汇报工作。,甲骨文公司：马克森将向首席执行官克莱·马古伊克汇报工作。,,,0,https://wap.cj.sina.cn/pc/7x24/4798746,2026-04-06 20:00:55,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798745,墨西哥国家统计局公布：1月固定资产投资总额同比下降3.3%。,墨西哥国家统计局公布：1月固定资产投资总额同比下降3.3%。,墨西哥国家统计局公布：1月固定资产投资总额同比下降3.3%。,,,0,https://wap.cj.sina.cn/pc/7x24/4798745,2026-04-06 20:00:20,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798744,甲骨文公司任命希拉里·马克森为首席财务官。,甲骨文公司任命希拉里·马克森为首席财务官。,甲骨文公司任命希拉里·马克森为首席财务官。,,,0,https://wap.cj.sina.cn/pc/7x24/4798744,2026-04-06 20:00:11,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798743,土耳其外长在安卡拉会见美国特使汤姆・巴拉克。,土耳其外长在安卡拉会见美国特使汤姆・巴拉克。,土耳其外长在安卡拉会见美国特使汤姆・巴拉克。,,,0,https://wap.cj.sina.cn/pc/7x24/4798743,2026-04-06 19:59:17,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798742,【飞猪：春假带动出游热，上海门票预订量增长超5成】飞猪发布《2026清明假期出游快报》，数据显示，今年清明假期旅游消费需求旺盛，旅游服务预订量在去年的基础上继续攀升，国内酒店预订量强劲增长约40%。从上海来看，上海是飞猪上备受欢迎的国内旅行目的地。今年清明假期，飞猪上海目的地的旅行服务预订量超越去年同期，其中门票预订量同比增长超50%。（上证报）,【飞猪：春假带动出游热，上海门票预订量增长超5成】飞猪发布《2026清明假期出游快报》，数据显示，今年清明假期旅游消费需求旺盛，旅游服务预订量在去年的基础上继续攀升，国内酒店预订量强劲增长约40%。从上海来看，上海是飞猪上备受欢迎的国内旅行目的地。今年清明假期，飞猪上海目的地的旅行服务预订量超越去年同期，其中门票预订量同比增长超50%。（上证报）,【飞猪：春假带动出游热，上海门票预订量增长超5成】飞猪发布《2026清明假期出游快报》，数据显示，今年清明假期旅游消费需求旺盛，旅游服务预订量在去年的基础上继续攀升，国内酒店预订量强劲增长约40%。从上海来看，上海是飞猪上备受欢迎的国内旅行目的地。今年清明假期，飞猪上海目的地的旅行服务预订量超越去年同期，其中门票预订量同比增长超50%。（上证报）,,,0,https://wap.cj.sina.cn/pc/7x24/4798742,2026-04-06 19:59:03,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798741,【票房破3亿！刷新中国影史清明档场次纪录】据网络平台数据，截至4月6日19时49分，2026年清明档档期（4月4日—4月6日）电影票房（含预售）突破3亿元！总场次144.2万场，刷新中国影史清明档场次纪录。,【票房破3亿！刷新中国影史清明档场次纪录】据网络平台数据，截至4月6日19时49分，2026年清明档档期（4月4日—4月6日）电影票房（含预售）突破3亿元！总场次144.2万场，刷新中国影史清明档场次纪录。,【票房破3亿！刷新中国影史清明档场次纪录】据网络平台数据，截至4月6日19时49分，2026年清明档档期（4月4日—4月6日）电影票房（含预售）突破3亿元！总场次144.2万场，刷新中国影史清明档场次纪录。,,,0,https://wap.cj.sina.cn/pc/7x24/4798741,2026-04-06 19:58:33,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798740,【专家：美伊达成临时停火面临多重现实障碍】据6日消息人士的话称，调解方已拟定一份结束美以伊冲突的框架方案，并已与美国和伊朗进行沟通。中国国际问题研究院助理研究员李子昕表示：从目前的局势来看，美伊想要达成临时停火的可能性并非没有，但的确困难重重。即便达成也更可能是权宜之计，而不是导向永久停火的可靠路径。（央视新闻）,【专家：美伊达成临时停火面临多重现实障碍】据6日消息人士的话称，调解方已拟定一份结束美以伊冲突的框架方案，并已与美国和伊朗进行沟通。中国国际问题研究院助理研究员李子昕表示：从目前的局势来看，美伊想要达成临时停火的可能性并非没有，但的确困难重重。即便达成也更可能是权宜之计，而不是导向永久停火的可靠路径。（央视新闻）,【专家：美伊达成临时停火面临多重现实障碍】据6日消息人士的话称，调解方已拟定一份结束美以伊冲突的框架方案，并已与美国和伊朗进行沟通。中国国际问题研究院助理研究员李子昕表示：从目前的局势来看，美伊想要达成临时停火的可能性并非没有，但的确困难重重。即便达成也更可能是权宜之计，而不是导向永久停火的可靠路径。（央视新闻）,,,0,https://wap.cj.sina.cn/pc/7x24/4798740,2026-04-06 19:57:44,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798739,【韩去年国家债务增近6000亿元 总额占GDP一半】韩国去年国家债务增加近130万亿韩元（约合人民币5946.1亿元），总规模突破1300万亿韩元，占国内生产总值（GDP）的比重升至近50%。韩国政府6日在国务会议上审议通过《2025会计年度国家决算报告》。报告显示，去年国家债务（中央、地方政府合计）为1304.5万亿韩元，较前一年决算（1175万亿韩元）增加129.4万亿韩元，也比预算预测值（1301.9万亿韩元）高出2.6万亿韩元。财政经济部方面表示，2025年内需受戒严风波影响而走弱，加之美国引发的贸易环境剧烈变化，内外冲击叠加，政府通过两次编制补充预算等方式加强了财政政策的作用。,【韩去年国家债务增近6000亿元 总额占GDP一半】韩国去年国家债务增加近130万亿韩元（约合人民币5946.1亿元），总规模突破1300万亿韩元，占国内生产总值（GDP）的比重升至近50%。韩国政府6日在国务会议上审议通过《2025会计年度国家决算报告》。报告显示，去年国家债务（中央、地方政府合计）为1304.5万亿韩元，较前一年决算（1175万亿韩元）增加129.4万亿韩元，也比预算预测值（1301.9万亿韩元）高出2.6万亿韩元。财政经济部方面表示，2025年内需受戒严风波影响而走弱，加之美国引发的贸易环境剧烈变化，内外冲击叠加，政府通过两次编制补充预算等方式加强了财政政策的作用。,【韩去年国家债务增近6000亿元 总额占GDP一半】韩国去年国家债务增加近130万亿韩元（约合人民币5946.1亿元），总规模突破1300万亿韩元，占国内生产总值（GDP）的比重升至近50%。韩国政府6日在国务会议上审议通过《2025会计年度国家决算报告》。报告显示，去年国家债务（中央、地方政府合计）为1304.5万亿韩元，较前一年决算（1175万亿韩元）增加129.4万亿韩元，也比预算预测值（1301.9万亿韩元）高出2.6万亿韩元。财政经济部方面表示，2025年内需受戒严风波影响而走弱，加之美国引发的贸易环境剧烈变化，内外冲击叠加，政府通过两次编制补充预算等方式加强了财政政策的作用。,,,0,https://wap.cj.sina.cn/pc/7x24/4798739,2026-04-06 19:56:51,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798738,【日本马自达因危机停止生产面向中东出口的汽车】据报道，由于货船难以通过霍尔木兹海峡，日本汽车制造商马自达已停止生产面向中东国家出口的汽车。面向沙特阿拉伯、以色列及其他中东国家出口的汽车主要在马自达位于广岛县和山口县的工厂生产，年出货量约为3万辆。然而，由于霍尔木兹海峡被封锁，汽车变得无法交付。,【日本马自达因危机停止生产面向中东出口的汽车】据报道，由于货船难以通过霍尔木兹海峡，日本汽车制造商马自达已停止生产面向中东国家出口的汽车。面向沙特阿拉伯、以色列及其他中东国家出口的汽车主要在马自达位于广岛县和山口县的工厂生产，年出货量约为3万辆。然而，由于霍尔木兹海峡被封锁，汽车变得无法交付。,【日本马自达因危机停止生产面向中东出口的汽车】据报道，由于货船难以通过霍尔木兹海峡，日本汽车制造商马自达已停止生产面向中东国家出口的汽车。面向沙特阿拉伯、以色列及其他中东国家出口的汽车主要在马自达位于广岛县和山口县的工厂生产，年出货量约为3万辆。然而，由于霍尔木兹海峡被封锁，汽车变得无法交付。,,,0,https://wap.cj.sina.cn/pc/7x24/4798738,2026-04-06 19:56:13,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798737,【杨元庆向母校上海交大捐赠2亿，支持人工智能创新和人才培养】4月6日消息，上海交大建校130周年之际，联想集团董事长兼CEO，上海交大校董、1981级计算机系校友杨元庆宣布，以个人名义向母校捐赠2亿元人民币，用于支持徐汇校区教三楼的旧楼改造焕新，改造后该楼将用于支持人工智能学科的科研创新和人才培养。同时，联想集团与上海交大共同宣布战略合作升级。联想集团将在5年内再次投入3亿元人民币，双方将围绕人工智能等创新领域深入开展科研合作、人才培养和技术投资孵化。,【杨元庆向母校上海交大捐赠2亿，支持人工智能创新和人才培养】4月6日消息，上海交大建校130周年之际，联想集团董事长兼CEO，上海交大校董、1981级计算机系校友杨元庆宣布，以个人名义向母校捐赠2亿元人民币，用于支持徐汇校区教三楼的旧楼改造焕新，改造后该楼将用于支持人工智能学科的科研创新和人才培养。同时，联想集团与上海交大共同宣布战略合作升级。联想集团将在5年内再次投入3亿元人民币，双方将围绕人工智能等创新领域深入开展科研合作、人才培养和技术投资孵化。,【杨元庆向母校上海交大捐赠2亿，支持人工智能创新和人才培养】4月6日消息，上海交大建校130周年之际，联想集团董事长兼CEO，上海交大校董、1981级计算机系校友杨元庆宣布，以个人名义向母校捐赠2亿元人民币，用于支持徐汇校区教三楼的旧楼改造焕新，改造后该楼将用于支持人工智能学科的科研创新和人才培养。同时，联想集团与上海交大共同宣布战略合作升级。联想集团将在5年内再次投入3亿元人民币，双方将围绕人工智能等创新领域深入开展科研合作、人才培养和技术投资孵化。,,,0,https://wap.cj.sina.cn/pc/7x24/4798737,2026-04-06 19:55:59,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798736,市场消息：西班牙宣布向黎巴嫩提供价值900万欧元的额外人道主义援助。,市场消息：西班牙宣布向黎巴嫩提供价值900万欧元的额外人道主义援助。,市场消息：西班牙宣布向黎巴嫩提供价值900万欧元的额外人道主义援助。,,,0,https://wap.cj.sina.cn/pc/7x24/4798736,2026-04-06 19:55:44,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798735,伊朗革命卫队：我们使用无人机袭击了伊拉克北部5个敌对恐怖组织的据点。,伊朗革命卫队：我们使用无人机袭击了伊拉克北部5个敌对恐怖组织的据点。,伊朗革命卫队：我们使用无人机袭击了伊拉克北部5个敌对恐怖组织的据点。,,,0,https://wap.cj.sina.cn/pc/7x24/4798735,2026-04-06 19:55:02,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
